"county_index","target_cancer","AGE65","BROAD","CROWD","HCOST","NOHSDP","POV150","REMNRTY","SNGPNT","UNEMP","No_Vehicle_10_Miles","No_Vehicle_1_Mile","No_Vehicle_Half_Mile"
"5047","6.4","19.5","29.3","2.6","24.9","13.5","37","10.3","4.8","5.1","0.03310344827586207","1.1475862068965517","1.776551724137931"
"21239","6.4","18.5","12.6","1.5","20.8","8.2","14.9","13.8","5.9","2.6","0","1.2029351617947792","1.8565299330366092"
"49039","6.3","13.8","14.9","3.5","23","9","23.3","14.3","3.5","3.9","0.01797138954783984","0.18330817338796634","0.35223923513766087"
"54047","6.2","21.9","23.7","0.9","20","25.4","45.3","11.3","3.5","13.5","0.2125446569891014","5.3000497444941885","5.589472256138923"
"16023","6.4","21.4","17.6","0.9","25.5","10.8","34.4","9.3","4.6","2.9","0.20754064337599448","0.5534417156693185","0.7609823590453131"
"34001","6.1","18.2","12.3","3","35.7","12.2","21.9","44.5","7","8.6","0.002185402241494232","1.3250822257593362","2.8468506532531532"
"48137","5.6","28.2","51.6","0","15.1","21.6","36.6","45.7","6.8","0","0","0","0.2997002997002997"
"41071","6.4","17.4","11.9","3.7","29.9","9.9","17.6","24.2","5.2","3.7","0.005040678273668505","0.5948000362928836","0.9174034458076679"
"21013","6.4","18.4","30","1.6","25.7","24.7","44.4","6.3","4.8","9.2","0.12198947405109616","3.750304973685128","4.876093548499529"
"48457","6.2","21.8","20.9","4.1","17.9","18.6","29.1","21.6","5.1","16.2","0.7856289626022237","2.16392538822016","2.3201323164568595"
"28067","6.2","16.8","36.3","2.4","20.7","14","34.2","35.7","10.1","3.6","0.06936143209220642","1.112734463777099","1.731084252003365"
"48219","5.8","14.4","21.5","4.9","21.3","23.5","27.8","55","7.3","5.8","0.1526051885764116","0.645301940265969","1.2164813603662525"
"38063","6.5","25.9","27.1","1.3","15.4","6.7","15.8","8.3","2.7","1.1","1.055662188099808","1.055662188099808","1.055662188099808"
"8107","6.4","16.5","8.5","1.6","26.4","3.3","13.1","14.9","5.2","2.5","0.008507380152282104","0.44238376791866946","0.8252158747713642"
"28151","5.6","16.5","39.8","2.6","32.6","19","43.8","75.5","10.3","9.9","0.05279934294151006","1.9829086571367112","4.396034182685726"
"56045","6.4","20.5","18.7","2.1","17.8","7.1","19.9","11.9","4","4","0.02774694783573807","0.3052164261931188","0.5965593784683685"
"48023","6.2","24","19.4","1.8","24.9","16","20.4","24.8","3","3.5","0.026838432635534086","0.2683843263553409","0.7514761137949544"
"6079","6.2","20.2","9.3","3.2","30","8.1","17.6","32.7","3.9","5.1","0.018914318138831095","0.3849620044726799","1.0491883532304542"
"1007","6.2","16","25.4","0.9","21","19.5","28.3","26","7.1","9.7","0","1.3615535675321842","1.9245036002618372"
"31143","6.2","22.1","14.7","0.9","11.2","8.7","11.6","8.7","1.8","2.7","0.0924898261191269","0.6659267480577136","1.0173880873103958"
"27099","6.2","18.1","15.8","3.1","22.1","10.6","22.6","23.7","5.9","3","0.20172101217986366","0.7353879937696295","2.4436330209636647"
"53027","6.4","21.8","13.2","3.1","28.8","9.9","24.9","21.6","5.1","6.9","0.10302622360811571","0.8928939379370029","1.4464881794579447"
"46057","6.4","15","18.8","2.3","15.1","7.8","14.3","7.6","4.5","2.5","1.2197187870574284","1.2535998644756903","1.2535998644756903"
"26037","6.6","17.1","12.2","0.7","18.8","4.7","14.5","11.1","5.1","3.6","0.0026531532726645616","0.7481892228914064","0.911358149160277"
"29025","6.5","19.7","21.9","1.6","18.7","10.8","32","6.3","4.9","3.7","0.2546689303904924","1.8357385398981325","2.101018675721562"
"42117","6.5","22","18.1","1.3","23.4","9","22.6","4.1","4.4","4.7","0.20485457707057952","1.6864772158833758","1.9842309616254974"
"8043","6.1","21.5","17.9","2","25.4","10.3","23.4","21.7","4.5","4.7","0.09610456176319837","0.9140611652144199","1.4693319665128994"
"19123","6.4","17.9","15.8","1.1","17.1","8","23.1","7.7","5.6","3.5","0.1563826459943702","0.9695724051650954","1.7693579375363029"
"21217","6.4","17.4","15.8","0.5","19.9","12.9","23.6","10.6","6","6.3","0.04079634464751958","1.3054830287206265","2.7904699738903394"
"13239","5.8","30.8","47.6","2.9","20.4","31.1","29.9","59.4","2.9","21","0.15917230401910068","4.297652208515719","4.297652208515719"
"54013","6.3","24.5","27.9","1.4","11","15.4","41.1","1.4","1.7","11.2","0.3540055067523272","3.2122721909007472","3.4351645470040646"
"13103","6.2","11.8","20.9","1","22.8","9.6","15.8","24","6.4","5.2","0","0.7578947368421052","0.8956937799043062"
"40151","6.4","17.1","16.9","0.2","17.6","8.5","23.9","17.2","5.3","4.5","0.38296913719306147","0.6758278891642262","1.1714350078846587"
"13089","5.7","12.6","10.4","2.5","31.9","9.3","22.4","70.9","7.9","6.7","0","0.6542919208605955","2.0933872723094464"
"6109","6.3","26.2","15.1","2.9","31.9","7.9","16.2","20.9","4.5","8.1","0","1.07649236882507","1.417863271019597"
"2122","6.4","17.9","15","4.9","23.3","6","18.8","21.3","4.3","8.2","0.4332129963898917","1.7581227436823104","2.2635379061371843"
"17115","6.3","19.8","18.1","1.1","21.4","8.3","23.6","24.6","6.4","8.1","0.02618084645384949","0.935288169868554","3.050520005777842"
"31079","5.9","14.9","14.2","2.1","22.7","15.1","21.5","35.2","7.3","3.2","0.054600986230313786","0.5511287047622297","1.2148719436244817"
"20067","5.8","13.2","10.5","7.3","12.5","20.9","15","51.5","2.9","2.5","0","0.1660493038702261","0.395963724613616"
"5111","6.3","17.9","22.6","2.2","23.1","18.5","34.5","14.5","7.5","4.2","0.09762844241955823","1.647479965830045","2.3756254322092505"
"48339","6","13.1","7.5","3.8","20.9","10.4","15.8","36.3","5.5","4.6","0.002633045599961382","0.5509647917919192","0.9108143571199748"
"53061","6.4","13.6","7.1","3.4","25.2","7.1","12","33.2","4.8","4.4","0.0012616792951418336","0.3225693397912622","0.9123343169758948"
"37165","5.9","17.8","25.7","5.4","28.3","18.7","40.3","58.3","10.8","11.3","0.12998866056365296","2.2623558370440024","3.4488480792101117"
"1071","6.5","20.1","21.6","2","20.9","17.6","30","11.1","6.3","5.7","0.05824111822947001","1.3808781257632403","1.6965074116519812"
"39051","6.4","18.1","12.9","0.8","17.2","6.9","16.3","11.6","5","3.8","0","0.913391727949787","1.1452527050447328"
"51095","6.4","25.2","9.8","1.3","20.3","4.4","10.5","25.7","5.5","4.4","0","0.6924442985270636","1.0759748690474413"
"17125","6.4","22.2","16.4","1.4","16.8","9.4","22.4","3.9","4.6","5.2","0.42274648847674895","1.213691531433247","1.6023455611618709"
"47155","6.4","19.5","19.5","2.6","23.5","13.4","24.5","11.1","4.4","4.4","0.052286709163523896","0.8821991567377544","1.1725572650713658"
"29157","6.5","18.4","17.8","1.6","22.2","13.8","19.5","5.8","4","4.7","0.13705128880923514","0.6272732064730377","1.2018343787886774"
"38029","6.5","28.7","29.7","0.5","18.4","11.3","18.1","3","1.1","1.3","0.08450704225352113","0.16901408450704225","0.676056338028169"
"28023","6.1","20.6","27.7","1.7","21.9","14.8","32.6","36.8","9.6","6.8","0.29285202008128136","1.5957446808510638","2.008128137700215"
"13173","6","13.3","30","3.2","34.6","14.7","45.3","32.7","3.5","3","0.009922603691208573","0.9128795395911887","2.9767811073625716"
"21165","6.4","19.3","29.7","2.8","15.4","23.4","38.1","4.5","3.9","5.4","0.01585791309863622","2.759276879162702","2.997145575642245"
"30055","6.4","27.8","18.3","3.3","12.1","3.9","15.6","10.6","1.7","2.3","0","0","0"
"54033","6.4","19.3","18.9","2.3","19.5","11.6","24.3","6.6","4.8","5.4","0","1.274982271812906","2.0998856712832312"
"39021","6.4","18.3","13.8","1.1","20.3","8.8","17.3","7.5","5.8","5.8","0","0.8604134972691224","1.70586328154226"
"18049","6.4","19.3","15.3","1.2","18","12.5","21.5","8.9","4.6","6.5","0.1247840276444615","1.1806488769437513","2.068535227490881"
"37115","6.4","22.3","25.3","2.3","21.8","10.4","25","7","3.7","2.7","0.3323059140820651","1.5844731265652092","1.8204584858408785"
"21081","6.5","13.6","18.3","1.3","20","11.7","22.6","7.1","7.5","4.2","0.0648771389181737","1.269159030086773","1.4232422350174359"
"41061","6.5","20.7","18.8","3","25","7.3","24.6","12","6.1","6.3","0.007767593599502873","0.3340065247786236","1.2583501631194656"
"13209","6","16.9","20","2.1","20.9","19.1","33.2","34.2","6.9","9.4","0.09865175928970733","1.2605502575907048","1.7757316672147319"
"17159","6.5","20.2","16.3","1.4","15","7.7","22.3","5.6","5.3","4.7","0.030801453828620713","0.30801453828620706","1.336783096162139"
"54077","6.3","20.2","20","1.5","17.3","13","22.1","8.7","3.6","8.5","0.24164677804295945","1.757159904534606","2.1062052505966586"
"50019","6.3","22.7","15.8","1.3","27.9","8.8","20.7","5.7","4.7","5.9","0.1322022694722926","1.8361426315596194","2.669751386287687"
"29201","6.2","18.2","18.3","3.3","21.7","14.4","27.9","17.9","8.1","4.1","0.04082569977801026","0.7807915082544462","1.5182057104947566"
"35025","5.6","11","18.6","4.2","20.6","23.8","27.5","66.7","9","7.2","0.013904552968622058","0.3738779798229487","0.9686838568140035"
"51830","6.3","16.6","15","1.3","28.4","6.6","23.8","32.2","7.1","6.2","0","0.5544498151833949","1.684674438441854"
"31015","6.3","32","20.7","0","16.7","4.9","21.5","7","0.2","1.5","0.6669842782277274","1.4292520247737017","1.4768937589328253"
"48181","6.3","17.6","17.8","3","24.1","9.7","20","26","6.5","3.9","0.00661829793922748","0.7718589971624047","1.3807424075713328"
"39105","6.5","19.7","28.6","0.6","21.8","14.9","32.9","3.6","5","7.5","0.2145561632309634","2.2339082877576777","2.885990744636096"
"26145","6.3","19.1","15.6","1.1","25.1","9.5","27","31.5","7.8","6.7","0","1.515219639404703","3.1008797566056683"
"36089","6.4","17.4","16.6","2.3","23.8","11.4","27.2","8.3","5.3","6.3","0.21528621453583935","1.6981705138283427","2.462838562138212"
"13079","6","18.5","24.4","2.1","15.5","18.7","23.9","27","4.5","9.8","1.2351543942992875","2.2486144101346","2.2486144101346"
"32021","6.1","26.4","21.1","1.7","20.3","11.2","35.9","41.3","9","13.1","0.4819782062028499","4.735959765297569","4.735959765297569"
"22105","6.3","14.6","17","2.1","24.1","17.6","31","37.4","9.7","5.8","0.028076665813356234","1.8414989636407177","2.327060125354055"
"39127","6.4","16.7","18","1.7","19.9","11.2","23.7","4","5.5","4.9","0","1.303455543846026","1.8719840257363136"
"24021","6.3","14.5","8.6","1.2","20.7","7.1","10.1","28.8","5.5","4.2","0","0.5428797909034428","1.0604794652612637"
"24031","5.7","15.6","5.7","3.4","23.3","8.8","12","57.7","5.8","4.9","0","0.16680781701974837","0.8966048795145388"
"16075","6.2","18.7","16.5","5.8","19","13.9","21.8","23.5","5","4.3","0.017681120983070328","0.4508685850682933","0.6718825973566724"
"5101","6.4","26.5","30.9","1.4","19.2","14.8","22.7","7.7","3.7","4.6","0.7322929171668667","1.452581032412965","1.5726290516206485"
"13291","6.4","33.1","16.9","4","21.7","12.3","25.9","6.7","3.2","3.1","0.11238059561715678","1.3672972466754074","1.6903914590747333"
"20111","6.1","14.8","14.5","3.4","26.8","11.6","27.3","29.6","4.5","3.4","0.21371326803205698","0.558029088750371","1.1546452953398634"
"48283","4.9","15","24.3","3.5","30.4","31.2","27.4","87.8","5.6","1.5","0.5082776648271856","0.8713331397037467","1.0891664246296835"
"28131","6.3","16.8","18.4","6.1","19.5","15.6","32.8","23.6","6.5","7.4","0.19678398740582478","0.8433599460249636","1.2425503204767796"
"54003","6.1","14.7","12.9","2","22.6","9.6","18.3","17.3","5.8","4.8","0","0.743983334773301","1.2460520884332191"
"19011","6.5","18.2","13.6","0.6","17","5.8","13.4","4.7","4.9","2.6","0.176407424451603","0.7363092498849517","1.0354348826507134"
"45003","6.1","19.5","14.2","1.6","21.3","10.7","22.7","34.8","6.8","6.7","0.019987632652296392","1.3991342856607474","1.9806494731384956"
"49013","6.3","11.9","13.2","4.4","20.1","10.2","22.9","15.5","5.4","5.3","0.03762025044338152","0.3063363250389638","0.5428064706830763"
"42053","6.1","23.4","34.3","1.3","16.2","16.6","25.3","28","2.2","6.1","0.997926386728875","1.503369621565578","1.5292897874546396"
"17169","6.4","23.5","15.6","0.9","14.6","7.6","22.1","7.5","5","6.5","0.039766702014846236","0.6495227995758218","1.3653234358430542"
"17135","6.4","20","19.4","1.2","18.9","12.2","22.1","7.5","3.4","4.6","0.01660908849322349","1.089556205155461","1.9964124368854637"
"48257","6","11.5","13.8","4","26.5","13.6","18.1","41.3","8.9","4.9","0.0038703434929850027","0.768263183357523","1.1272375423318821"
"47085","6.4","19.9","20.9","0.8","21","13.7","22.4","8.6","3.1","9.9","0.005394325169921243","0.9547955550760601","1.4348904951990507"
"15003","5.1","17.8","10.2","8.7","26.9","7.3","13.6","82.3","4.4","4.8","0","0.36634225304681983","0.8424193275962093"
"37029","6.2","15.7","9","1.6","25.4","10.1","15","21","9.8","5.7","0.03006012024048096","0.7014028056112225","0.7014028056112225"
"28037","6.2","20.1","17.8","2","17.3","16.3","40","37.6","11.6","2.3","0.30795762503079577","0.9485094850948509","1.3057403301305741"
"20077","6.4","22.4","23.2","3.4","17.5","10.9","28.4","10.6","7.4","4.2","0.09943652635067948","0.8286377195889957","1.0938017898574743"
"38093","6.5","19.1","20.8","0.6","24.3","8.5","19.5","8.6","4","4.7","0.07109004739336493","0.6303317535545023","1.3649289099526067"
"8019","6.3","20.7","13","1.2","26.2","2.7","10.4","12.9","3","3.9","0.11003521126760564","0.44014084507042256","0.8032570422535211"
"51117","6","25.4","31.6","1.1","24.2","13.5","26.5","39.7","6","3.4","0.1619457939927277","2.285574602010572","3.39169493079109"
"47149","6.2","10.5","8.9","2.3","24.9","7.7","17.3","31.4","7.1","4","0.001142404533061187","0.30921082694856133","0.7071484059648749"
"31059","6.3","22.8","20.4","0.2","12.5","5.6","13.6","7.4","2.1","1.1","0.1697792869269949","0.37351443123938877","0.4923599320882852"
"26091","6.5","18.9","14.8","1.2","22.9","8.5","19.7","14.1","5.6","5.4","0","1.3044087614623794","1.7528931245745405"
"39161","6.6","18.7","17.1","0.8","17.2","7.1","17.8","7","5.4","4.9","0.017394934595045923","0.9184525466184247","1.6594767603673808"
"41051","6.3","13.5","8.7","3.5","32.5","7.6","20.3","31.9","5.1","5.5","0.00013599262376008726","0.13952843197784953","1.2677232386915334"
"22041","6.1","18","39.9","1.2","25","23.1","41.4","35","9.9","8.8","0.7271151345885298","1.6612895459141908","2.2439447199884435"
"17105","6.4","19.2","17.7","1.4","22","9.9","20.6","11.4","8.1","4.5","0.13093709884467267","0.8395378690629011","1.7997432605905008"
"6045","6.1","22.4","16.4","4.8","34.3","13.4","25.3","36.6","6.8","8.5","0.050090504434148066","0.7934791270591182","1.1065447797725436"
"13201","6.1","21.1","41.8","5.8","26","14.9","33.3","32.9","8.4","6.4","0.0163265306122449","1.9265306122448982","2.36734693877551"
"47041","6.3","18.6","24.1","2.5","23.6","19.5","32","12.6","4","4.7","0.005341024408481547","0.9400202958927523","1.3833253217967205"
"5001","6.1","19.3","28.4","2.3","18.9","13.3","26.2","31.4","4.6","4.3","0.0999000999000999","2.9128765970871235","3.7593984962406015"
"19045","6.4","19.5","17.5","1.1","22.3","8","21.9","9.8","6.6","4.8","0.08958384233243749","0.9039824089909603","2.2558840296441076"
"29051","6.4","16.7","21.7","1","18.9","7.4","16.3","19.4","6.2","3.2","0.07369390709303857","1.0988287932622713","2.273983418870904"
"21175","6.4","17.3","25.7","3.1","19.6","23.1","35.5","7.8","5","4.2","0.07900596135890253","2.212166918049271","2.2911728794081734"
"18103","6.3","17.2","19.6","0.8","20.2","13.6","24.2","12.5","6.9","4.8","0.0027098067907758176","0.669322277321627","1.129989431753516"
"51620","5.9","19.9","20.4","3.3","30.7","16.2","33.6","62.4","9.1","8.5","0","2.307154509438359","4.253087858308087"
"48211","6.1","16.9","17.1","5.5","17.5","14.5","11.8","38.2","2.4","6.2","0","0.1313370107696349","0.8405568689256633"
"37199","6.4","25.9","23","1.6","21.7","12","25.4","7.7","5.3","7.9","0.022449208665394547","1.5826692109103153","1.8127735997306094"
"55001","6.3","29.6","22","1.4","25","12.1","23.6","11.2","2.1","5.7","0.11497005988023953","1.2071856287425151","1.5808383233532934"
"17043","6","15.7","6.9","2.4","22.6","6.5","10.7","34.6","4.5","4.8","0","0.3102765332786578","0.9694369435198555"
"13261","5.8","17","23.1","0.9","32.3","16.7","34.4","61","11.5","7.5","0.012188061793473292","1.130442731344648","2.7941131661537524"
"48321","5.7","16.8","29.8","2.8","27.2","18.6","32.6","57.6","7.2","6.3","0.20707318402266905","1.2233665740286634","1.888180480627759"
"40141","6","19.2","27.5","4.8","18.2","21","30.3","42.7","7.4","6.6","0.8133133133133134","1.0635635635635636","1.714214214214214"
"20101","6.4","19.3","17.8","1.5","12.3","4.3","18.4","14.7","1.5","0.2","0.05714285714285715","0.2857142857142857","0.4571428571428572"
"27051","6.4","23.4","17.1","0.7","22.6","7.2","18.6","5.7","5","4.2","0.847457627118644","1.5619807244931871","1.694915254237288"
"5023","6.4","26.7","18.7","2.2","19.1","11.8","26.5","6.6","4.6","6.3","0.2079322294955718","0.9395456295725838","1.085868309587986"
"28141","6.5","20.4","29.4","1.6","24.7","21.1","34.5","8.5","4.3","4.6","0","1.6638595416730466","2.1232072679018015"
"45033","5.9","16.4","41.9","4.5","25","21.3","42.1","54.9","11.4","6.5","0.003118957020772254","2.5669016280955645","3.5899195309088636"
"22063","6.4","13.2","12.7","2.2","18","12.6","18.8","14.3","8.7","4.4","0","1.1497664536890944","1.5449986721447206"
"51051","6.4","22.5","27.3","0.3","20.8","20","36.2","2.6","5.1","4.6","0","3.5590769037288563","3.8671948688926614"
"21049","6.4","17.7","14.9","2","24.2","10.8","21.9","10.6","6.5","4.6","0","0.6149439811304861","1.7549771150984192"
"42023","6.4","28","23.8","0.8","23.6","7.6","30.3","6.1","6.6","8.7","0.13765978367748277","1.4945919370698133","3.421828908554572"
"48081","6.1","26.6","27","0.4","16.3","16.2","23.5","26.2","4.7","2.8","1.6566265060240966","1.6566265060240966","1.6566265060240966"
"48147","6.2","18.4","23.1","3.2","21.2","14.1","22.4","22.4","4.4","4.8","0.3597228365030223","1.188264779596049","1.4064573197700132"
"37135","6.1","14.4","8.8","2.5","26.6","6.3","18.4","31.1","4","4.4","0","0.5567970344018356","1.5074625750181239"
"18113","6.4","15.8","18.4","2.3","19.6","17.2","15.7","13.6","4.5","3.5","0","1.1696398519017166","1.447324133288455"
"16003","6.4","29.8","29.8","2.2","20","7.5","23.7","9.1","2.3","9.7","0.2766599597585513","0.9808853118712274","1.056338028169014"
"51165","6.3","18.9","18.9","1.8","18.2","13.8","15.7","12.5","3.1","3.1","0.032759388840841785","1.8568021594989124","2.176533794585528"
"20159","6.4","19","19.8","0.5","16.3","7.1","20.2","18.6","5.4","4.8","0.20827134781315082","0.3867896459387087","0.962015273232173"
